idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
361,32.1,0,5.719708185597851,-15,0,0.6285393610547089,0,0.016577205681052767,0,0,0,70,nan,nan,nan
362,32.2,0,5.782562121703322,-15,0,0.6285393610547089,0,0.01673377377189684,0,0,0,70,nan,nan,nan
363,32.3,0,5.845416057808793,-15,0,0.6285393610547089,0,0.016889526282215094,0,0,0,70,nan,nan,nan
364,32.4,0,5.9082699939142636,-15,0,0.6285393610547089,0,0.017044455620849927,0,0,0,70,nan,nan,nan
365,32.5,0,5.9711239300197345,-15,0,0.6285393610547089,0,0.01719855423676394,0,0,0,70,nan,nan,nan
366,32.6,0,6.0339778661252055,-15,0,0.6285393610547089,0,0.017351814619407997,0,0,0,70,nan,nan,nan
367,32.7,0,6.096831802230676,-15,0,0.6285393610547089,0,0.01750422929908726,0,0,0,70,nan,nan,nan
368,32.8,0,6.1596857383361465,-15,0,0.6285393610547089,0,0.01765579084732527,0,0,0,70,nan,nan,nan
369,32.9,0,6.2225396744416175,-15,0,0.6285393610547089,0,0.01780649187722599,0,0,0,70,nan,nan,nan
370,33.0,0,6.2853936105470884,-15,0,0.6285393610547089,0,0.01795632504383382,0,0,0,70,nan,nan,nan
371,33.1,0,6.348247546652559,-15,0,0.6285393610547089,0,0.018105283044491622,0,0,0,70,nan,nan,nan
372,33.2,0,6.41110148275803,-15,0,0.6285393610547089,0,0.018253358619196573,0,0,0,70,nan,nan,nan
373,33.3,0,6.473955418863501,-15,0,0.6285393610547089,0,0.018400544550954072,0,0,0,70,nan,nan,nan
374,33.4,0,6.536809354968971,-15,0,0.6285393610547089,0,0.018546833666129456,0,0,0,70,nan,nan,nan
375,33.5,0,6.599663291074443,-15,0,0.6285393610547089,0,0.01869221883479763,0,0,0,70,nan,nan,nan
376,33.6,0,6.662517227179913,-15,0,0.6285393610547089,0,0.018836692971090585,0,0,0,70,nan,nan,nan
377,33.7,0,6.725371163285385,-15,0,0.6285393610547089,0,0.018980249033542743,0,0,0,70,nan,nan,nan
378,33.8,0,6.788225099390855,-15,0,0.6285393610547089,0,0.019122880025434136,0,0,0,70,nan,nan,nan
379,33.9,0,6.851079035496326,-15,0,0.6285393610547089,0,0.019264578995131457,0,0,0,70,nan,nan,nan
380,34.0,0,6.913932971601797,-15,0,0.6285393610547089,0,0.019405339036426817,0,0,0,70,nan,nan,nan
381,34.1,0,6.976786907707268,-15,0,0.6285393610547089,0,0.019545153288874396,0,0,0,70,nan,nan,nan
382,34.2,0,7.039640843812739,-15,0,0.6285393610547089,0,0.019684014938124772,0,0,0,70,nan,nan,nan
383,34.3,0,7.10249477991821,-15,0,0.6285393610547089,0,0.01982191721625707,0,0,0,70,nan,nan,nan
384,34.4,0,7.165348716023682,-15,0,0.6285393610547089,0,0.0199588534021088,0,0,0,70,nan,nan,nan
385,34.5,0,7.228202652129151,-15,0,0.6285393610547089,0,0.02009481682160345,0,0,0,70,nan,nan,nan
386,34.6,0,7.291056588234623,-15,0,0.6285393610547089,0,0.02022980084807578,0,0,0,70,nan,nan,nan
387,34.7,0,7.353910524340094,-15,0,0.6285393610547089,0,0.020363798902594762,0,0,0,70,nan,nan,nan
388,34.8,0,7.416764460445565,-15,0,0.6285393610547089,0,0.020496804454284267,0,0,0,70,nan,nan,nan
389,34.9,0,7.479618396551035,-15,0,0.6285393610547089,0,0.020628811020641354,0,0,0,70,nan,nan,nan
390,35.0,0,7.542472332656506,-15,0,0.6285393610547089,0,0.020759812167852196,0,0,0,70,nan,nan,nan
391,35.1,0,7.605326268761978,-15,0,0.6285393610547089,0,0.02088980151110572,0,0,0,70,nan,nan,nan
392,35.2,0,7.668180204867449,-15,0,0.6285393610547089,0,0.021018772714904693,0,0,0,70,nan,nan,nan
393,35.3,0,7.731034140972919,-15,0,0.6285393610547089,0,0.021146719493374613,0,0,0,70,nan,nan,nan
394,35.4,0,7.79388807707839,-15,0,0.6285393610547089,0,0.021273635610569993,0,0,0,70,nan,nan,nan
395,35.5,0,7.856742013183861,-15,0,0.6285393610547089,0,0.021399514880778344,0,0,0,70,nan,nan,nan
396,35.6,0,7.919595949289333,-15,0,0.6285393610547089,0,0.021524351168821617,0,0,0,70,nan,nan,nan
397,35.7,0,7.982449885394802,-15,0,0.6285393610547089,0,0.021648138390355252,0,0,0,70,nan,nan,nan
398,35.8,0,8.045303821500273,-15,0,0.6285393610547089,0,0.021770870512164704,0,0,0,70,nan,nan,nan
399,35.9,0,8.108157757605744,-15,0,0.6285393610547089,0,0.021892541552459517,0,0,0,70,nan,nan,nan
400,36.0,0,8.171011693711215,-15,0,0.6285393610547089,0,0.02201314558116483,0,0,0,70,nan,nan,nan
401,36.1,0,8.233865629816686,-15,0,0.6285393610547089,0,0.022132676720210433,0,0,0,70,nan,nan,nan
402,36.2,0,8.296719565922157,-15,0,0.6285393610547089,0,0.022251129143817244,0,0,0,70,nan,nan,nan
403,36.3,0,8.359573502027628,-15,0,0.6285393610547089,0,0.022368497078781246,0,0,0,70,nan,nan,nan
404,36.4,0,8.422427438133099,-15,0,0.6285393610547089,0,0.022484774804754873,0,0,0,70,nan,nan,nan
405,36.5,0,8.48528137423857,-15,0,0.6285393610547089,0,0.0225999566545258,0,0,0,70,nan,nan,nan
406,36.6,0,8.54813531034404,-15,0,0.6285393610547089,0,0.02271403701429317,0,0,0,70,nan,nan,nan
407,36.7,0,8.610989246449511,-15,0,0.6285393610547089,0,0.022827010323941188,0,0,0,70,nan,nan,nan
408,36.8,0,8.67384318255498,-15,0,0.6285393610547089,0,0.022938871077310127,0,0,0,70,nan,nan,nan
409,36.9,0,8.736697118660453,-15,0,0.6285393610547089,0,0.023049613822464676,0,0,0,70,nan,nan,nan
410,37.0,0,8.799551054765924,-15,0,0.6285393610547089,0,0.02315923316195968,0,0,0,70,nan,nan,nan
411,37.1,0,8.862404990871395,-15,0,0.6285393610547089,0,0.02326772375310317,0,0,0,70,nan,nan,nan
412,37.2,0,8.925258926976865,-15,0,0.6285393610547089,0,0.0233750803082168,0,0,0,70,nan,nan,nan
413,37.3,0,8.988112863082337,-15,0,0.6285393610547089,0,0.02348129759489352,0,0,0,70,nan,nan,nan
414,37.4,0,9.050966799187808,-15,0,0.6285393610547089,0,0.02358637043625264,0,0,0,70,nan,nan,nan
415,37.5,0,9.11382073529328,-15,0,0.6285393610547089,0,0.023690293711192103,0,0,0,70,nan,nan,nan
416,37.6,0,9.176674671398748,-15,0,0.6285393610547089,0,0.023793062354638104,0,0,0,70,nan,nan,nan
417,37.7,0,9.23952860750422,-15,0,0.6285393610547089,0,0.02389467135779194,0,0,0,70,nan,nan,nan
418,37.8,0,9.302382543609692,-15,0,0.6285393610547089,0,0.02399511576837415,0,0,0,70,nan,nan,nan
419,37.9,0,9.365236479715163,-15,0,0.6285393610547089,0,0.024094390690865875,0,0,0,70,nan,nan,nan
420,38.0,0,9.428090415820632,-15,0,0.6285393610547089,0,0.024192491286747435,0,0,0,70,nan,nan,nan
421,38.1,0,9.490944351926103,-15,0,0.6285393610547089,0,0.024289412774734204,0,0,0,70,nan,nan,nan
422,38.2,0,9.553798288031574,-15,0,0.6285393610547089,0,0.024385150431009573,0,0,0,70,nan,nan,nan
423,38.3,0,9.616652224137047,-15,0,0.6285393610547089,0,0.024479699589455256,0,0,0,70,nan,nan,nan
424,38.4,0,9.679506160242516,-15,0,0.6285393610547089,0,0.024573055641878654,0,0,0,70,nan,nan,nan
425,38.5,0,9.742360096347987,-15,0,0.6285393610547089,0,0.024665214038237473,0,0,0,70,nan,nan,nan
426,38.6,0,9.805214032453458,-15,0,0.6285393610547089,0,0.0247561702868615,0,0,0,70,nan,nan,nan
427,38.7,0,9.868067968558929,-15,0,0.6285393610547089,0,0.024845919954671492,0,0,0,70,nan,nan,nan
428,38.8,0,9.9309219046644,-15,0,0.6285393610547089,0,0.02493445866739526,0,0,0,70,nan,nan,nan
429,38.9,0,9.993775840769871,-15,0,0.6285393610547089,0,0.025021782109780854,0,0,0,70,nan,nan,nan
430,39.0,0,10.056629776875342,-15,0,0.6285393610547089,0,0.025107886025806884,0,0,0,70,nan,nan,nan
431,39.1,0,10.119483712980811,-15,0,0.6285393610547089,0,0.02519276621888996,0,0,0,70,nan,nan,nan
432,39.2,0,10.182337649086284,-15,0,0.6285393610547089,0,0.02527641855208922,0,0,0,70,nan,nan,nan
433,39.3,0,10.245191585191755,-15,0,0.6285393610547089,0,0.02535883894830796,0,0,0,70,nan,nan,nan
434,39.400000000000006,0,10.308045521297226,-15,0,0.6285393610547089,0,0.025440023390492346,0,0,0,70,nan,nan,nan
435,39.5,0,10.370899457402695,-15,0,0.6285393610547089,0,0.0255199679218272,0,0,0,70,nan,nan,nan
436,39.6,0,10.433753393508166,-15,0,0.6285393610547089,0,0.02559866864592885,0,0,0,70,nan,nan,nan
437,39.7,0,10.496607329613639,-15,0,0.6285393610547089,0,0.025676121727035026,0,0,0,70,nan,nan,nan
438,39.8,0,10.55946126571911,-15,0,0.6285393610547089,0,0.025752323390191838,0,0,0,70,nan,nan,nan
439,39.900000000000006,0,10.622315201824579,-15,0,0.6285393610547089,0,0.02582726992143772,0,0,0,70,nan,nan,nan
440,40.0,0,10.68516913793005,-15,0,0.6285393610547089,0,0.025900957667984476,0,0,0,70,nan,nan,nan
441,40.1,0,10.74802307403552,-15,0,0.6285393610547089,0,0.025973383038395293,0,0,0,70,nan,nan,nan
442,40.2,0,10.810877010140993,-15,0,0.6285393610547089,0,0.026044542502759796,0,0,0,70,nan,nan,nan
443,40.3,0,10.873730946246463,-15,0,0.6285393610547089,0,0.026114432592866086,0,0,0,70,nan,nan,nan
444,40.400000000000006,0,10.936584882351934,-15,0,0.6285393610547089,0,0.026183049902369773,0,0,0,70,nan,nan,nan
445,40.5,0,10.999438818457405,-15,0,0.6285393610547089,0,0.026250391086959986,0,0,0,70,nan,nan,nan
446,40.6,0,11.062292754562877,-15,0,0.6285393610547089,0,0.026316452864522406,0,0,0,70,nan,nan,nan
447,40.7,0,11.125146690668346,-15,0,0.6285393610547089,0,0.02638123201529918,0,0,0,70,nan,nan,nan
448,40.8,0,11.188000626773817,-15,0,0.6285393610547089,0,0.026444725382045897,0,0,0,70,nan,nan,nan
449,40.900000000000006,0,11.250854562879288,-15,0,0.6285393610547089,0,0.026506929870185443,0,0,0,70,nan,nan,nan
450,41.0,0,11.31370849898476,-15,0,0.6285393610547089,0,0.026567842447958807,0,0,0,70,nan,nan,nan
451,41.1,0,11.37656243509023,-15,0,0.6285393610547089,0,0.0266274601465729,0,0,0,70,nan,nan,nan
452,41.2,0,11.439416371195701,-15,0,0.6285393610547089,0,0.026685780060345186,0,0,0,70,nan,nan,nan
453,41.3,0,11.502270307301172,-15,0,0.6285393610547089,0,0.026742799346845356,0,0,0,70,nan,nan,nan
454,41.400000000000006,0,11.565124243406643,-15,0,0.6285393610547089,0,0.026798515227033828,0,0,0,70,nan,nan,nan
455,41.5,0,11.627978179512114,-15,0,0.6285393610547089,0,0.02685292498539719,0,0,0,70,nan,nan,nan
456,41.6,0,11.690832115617585,-15,0,0.6285393610547089,0,0.0269060259700806,0,0,0,70,nan,nan,nan
457,41.7,0,11.753686051723056,-15,0,0.6285393610547089,0,0.02695781559301696,0,0,0,70,nan,nan,nan
458,41.8,0,11.816539987828527,-15,0,0.6285393610547089,0,0.02700829133005313,0,0,0,70,nan,nan,nan
459,41.900000000000006,0,11.879393923933996,-15,0,0.6285393610547089,0,0.027057450721072886,0,0,0,70,nan,nan,nan
460,42.0,0,11.942247860039469,-15,0,0.6285393610547089,0,0.027105291370116868,0,0,0,70,nan,nan,nan
461,42.1,0,12.00510179614494,-15,0,0.6285393610547089,0,0.027151810945499334,0,0,0,70,nan,nan,nan
462,42.2,0,12.067955732250411,-15,0,0.6285393610547089,0,0.027197007179921805,0,0,0,70,nan,nan,nan
463,42.3,0,12.13080966835588,-15,0,0.6285393610547089,0,0.027240877870583585,0,0,0,70,nan,nan,nan
464,42.400000000000006,0,12.193663604461351,-15,0,0.6285393610547089,0,0.0272834208792891,0,0,0,70,nan,nan,nan
465,42.5,0,12.256517540566824,-15,0,0.6285393610547089,0,0.02732463413255212,0,0,0,70,nan,nan,nan
466,42.6,0,12.319371476672293,-15,0,0.6285393610547089,0,0.027364515621696832,0,0,0,70,nan,nan,nan
467,42.7,0,12.382225412777764,-15,0,0.6285393610547089,0,0.027403063402955716,0,0,0,70,nan,nan,nan
468,42.8,0,12.445079348883235,-15,0,0.6285393610547089,0,0.027440275597564297,0,0,0,70,nan,nan,nan
469,42.900000000000006,0,12.507933284988706,-15,0,0.6285393610547089,0,0.027476150391852704,0,0,0,70,nan,nan,nan
470,43.0,0,12.570787221094177,-15,0,0.6285393610547089,0,0.02751068603733408,0,0,0,70,nan,nan,nan
471,43.1,0,12.633641157199648,-15,0,0.6285393610547089,0,0.027543880850789786,0,0,0,70,nan,nan,nan
472,43.2,0,12.696495093305119,-15,0,0.6285393610547089,0,0.027575733214351448,0,0,0,70,nan,nan,nan
473,43.3,0,12.75934902941059,-15,0,0.6285393610547089,0,0.0276062415755798,0,0,0,70,nan,nan,nan
474,43.400000000000006,0,12.82220296551606,-15,0,0.6285393610547089,0,0.02763540444754035,0,0,0,70,nan,nan,nan
475,43.5,0,12.885056901621532,-15,0,0.6285393610547089,0,0.027663220408875873,0,0,0,70,nan,nan,nan
476,43.6,0,12.947910837727003,-15,0,0.6285393610547089,0,0.02768968810387565,0,0,0,70,nan,nan,nan
477,43.7,0,13.010764773832474,-15,0,0.6285393610547089,0,0.027714806242541568,0,0,0,70,nan,nan,nan
478,43.8,0,13.073618709937943,-15,0,0.6285393610547089,0,0.027738573600650983,0,0,0,70,nan,nan,nan
479,43.900000000000006,0,13.136472646043416,-15,0,0.6285393610547089,0,0.02776098901981639,0,0,0,70,nan,nan,nan
480,44.0,0,13.199326582148887,-15,0,0.6285393610547089,0,0.02778205140754189,0,0,0,70,nan,nan,nan
481,44.1,0,13.262180518254358,-15,0,0.6285393610547089,0,0.027801759737276416,0,0,0,70,nan,nan,nan
482,44.2,0,13.325034454359827,-15,0,0.6285393610547089,0,0.02782011304846378,0,0,0,70,nan,nan,nan
483,44.3,0,13.387888390465298,-15,0,0.6285393610547089,0,0.027837110446589486,0,0,0,70,nan,nan,nan
484,44.400000000000006,0,13.45074232657077,-15,0,0.6285393610547089,0,0.02785275110322433,0,0,0,70,nan,nan,nan
485,44.5,0,13.513596262676241,-15,0,0.6285393610547089,0,0.027867034256064772,0,0,0,70,nan,nan,nan
486,44.6,0,13.57645019878171,-15,0,0.6285393610547089,0,0.0278799592089701,0,0,0,70,nan,nan,nan
487,44.7,0,13.639304134887182,-15,0,0.6285393610547089,0,0.02789152533199634,0,0,0,70,nan,nan,nan
488,44.8,0,13.702158070992652,-15,0,0.6285393610547089,0,0.02790173206142697,0,0,0,70,nan,nan,nan
489,44.900000000000006,0,13.765012007098125,-15,0,0.6285393610547089,0,0.027910578899800396,0,0,0,70,nan,nan,nan
490,45.0,0,13.827865943203594,-15,0,0.6285393610547089,0,0.027918065415934203,0,0,0,70,nan,nan,nan
491,45.1,0,13.890719879309065,-15,0,0.6285393610547089,0,0.02792419124494615,0,0,0,70,nan,nan,nan
492,45.2,0,13.953573815414536,-15,0,0.6285393610547089,0,0.02792895608827198,0,0,0,70,nan,nan,nan
493,45.3,0,14.016427751520009,-15,0,0.6285393610547089,0,0.027932359713679945,0,0,0,70,nan,nan,nan
494,45.400000000000006,0,14.079281687625478,-15,0,0.6285393610547089,0,0.02793440195528215,0,0,0,70,nan,nan,nan
495,45.5,0.0,14.14213562373095,-15,0.6285393610547089,0,0,0,-1.7105304814528263e-18,0,0,70,nan,nan,nan
496,45.6,0.06285393610547088,14.14213562373095,-15,0.6285393610547089,0,0,0,0.00019502208386832569,0,0,70,nan,nan,nan
497,45.7,0.12570787221094176,14.14213562373095,-15,0.6285393610547089,0,0,0,0.00039003466263542053,0,0,70,nan,nan,nan
498,45.8,0.18856180831641267,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0005850282316633215,0,0,70,nan,nan,nan
499,45.900000000000006,0.2514157444218835,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0007799932872405567,0,0,70,nan,nan,nan
500,46.0,0.31426968052735443,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0009749203270453658,0,0,70,nan,nan,nan
501,46.1,0.37712361663282534,14.14213562373095,-15,0.6285393610547089,0,0,0,0.001169799850608861,0,0,70,nan,nan,nan
502,46.2,0.4399775527382962,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0013646223597779787,0,0,70,nan,nan,nan
503,46.3,0.502831488843767,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0015593783591784634,0,0,70,nan,nan,nan
504,46.400000000000006,0.565685424949238,14.14213562373095,-15,0.6285393610547089,0,0,0,0.001754058356677683,0,0,70,nan,nan,nan
505,46.5,0.6285393610547089,14.14213562373095,-15,0.6285393610547089,0,0,0,0.001948652863847205,0,0,70,nan,nan,nan
506,46.6,0.6913932971601798,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0021431523964252825,0,0,70,nan,nan,nan
507,46.7,0.7542472332656507,14.14213562373095,-15,0.6285393610547089,0,0,0,0.002337547474779095,0,0,70,nan,nan,nan
508,46.8,0.8171011693711214,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0025318286243667686,0,0,70,nan,nan,nan
509,46.900000000000006,0.8799551054765924,14.14213562373095,-15,0.6285393610547089,0,0,0,0.002725986376199187,0,0,70,nan,nan,nan
510,47.0,0.9428090415820632,14.14213562373095,-15,0.6285393610547089,0,0,0,0.002920011267301397,0,0,70,nan,nan,nan
511,47.1,1.005662977687534,14.14213562373095,-15,0.6285393610547089,0,0,0,0.003113893841173973,0,0,70,nan,nan,nan
512,47.2,1.068516913793005,14.14213562373095,-15,0.6285393610547089,0,0,0,0.003307624648253785,0,0,70,nan,nan,nan
513,47.3,1.131370849898476,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0035011942463745982,0,0,70,nan,nan,nan
514,47.400000000000006,1.1942247860039468,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0036945932012272913,0,0,70,nan,nan,nan
515,47.5,1.2570787221094177,14.14213562373095,-15,0.6285393610547089,0,0,0,0.003887812086819643,0,0,70,nan,nan,nan
516,47.6,1.3199326582148887,14.14213562373095,-15,0.6285393610547089,0,0,0,0.004080841485935781,0,0,70,nan,nan,nan
517,47.7,1.3827865943203597,14.14213562373095,-15,0.6285393610547089,0,0,0,0.004273671990595097,0,0,70,nan,nan,nan
518,47.8,1.4456405304258304,14.14213562373095,-15,0.6285393610547089,0,0,0,0.004466294202510837,0,0,70,nan,nan,nan
519,47.900000000000006,1.5084944665313014,14.14213562373095,-15,0.6285393610547089,0,0,0,0.004658698733548155,0,0,70,nan,nan,nan
520,48.0,1.5713484026367721,14.14213562373095,-15,0.6285393610547089,0,0,0,0.004850876206181642,0,0,70,nan,nan,nan
521,48.1,1.6342023387422429,14.14213562373095,-15,0.6285393610547089,0,0,0,0.005042817253952407,0,0,70,nan,nan,nan
522,48.2,1.6970562748477138,14.14213562373095,-15,0.6285393610547089,0,0,0,0.005234512521924572,0,0,70,nan,nan,nan
523,48.3,1.7599102109531848,14.14213562373095,-15,0.6285393610547089,0,0,0,0.00542595266714121,0,0,70,nan,nan,nan
524,48.400000000000006,1.8227641470586557,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0056171283590797285,0,0,70,nan,nan,nan
525,48.5,1.8856180831641265,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0058080302801066,0,0,70,nan,nan,nan
526,48.6,1.9484720192695975,14.14213562373095,-15,0.6285393610547089,0,0,0,0.005998649125931546,0,0,70,nan,nan,nan
527,48.7,2.011325955375068,14.14213562373095,-15,0.6285393610547089,0,0,0,0.006188975606060926,0,0,70,nan,nan,nan
528,48.8,2.074179891480539,14.14213562373095,-15,0.6285393610547089,0,0,0,0.006379000444250596,0,0,70,nan,nan,nan
529,48.900000000000006,2.13703382758601,14.14213562373095,-15,0.6285393610547089,0,0,0,0.006568714378958046,0,0,70,nan,nan,nan
530,49.0,2.199887763691481,14.14213562373095,-15,0.6285393610547089,0,0,0,0.006758108163793741,0,0,70,nan,nan,nan
531,49.1,2.262741699796952,14.14213562373095,-15,0.6285393610547089,0,0,0,0.0069471725679718,0,0,70,nan,nan,nan
532,49.2,2.325595635902423,14.14213562373095,-15,0.6285393610547089,0,0,0,0.007135898376759896,0,0,70,nan,nan,nan
533,49.3,2.3884495720078935,14.14213562373095,-15,0.6285393610547089,0,0,0,0.007324276391928354,0,0,70,nan,nan,nan
534,49.400000000000006,2.4513035081133645,14.14213562373095,-15,0.6285393610547089,0,0,0,0.007512297432198487,0,0,70,nan,nan,nan
535,49.5,2.5141574442188355,14.14213562373095,-15,0.6285393610547089,0,0,0,0.007699952333690046,0,0,70,nan,nan,nan
536,49.6,2.5770113803243064,14.14213562373095,-15,0.6285393610547089,0,0,0,0.00788723195036788,0,0,70,nan,nan,nan
537,49.7,2.6398653164297774,14.14213562373095,-15,0.6285393610547089,0,0,0,0.008074127154487671,0,0,70,nan,nan,nan
538,49.8,2.7027192525352484,14.14213562373095,-15,0.6285393610547089,0,0,0,0.008260628837040847,0,0,70,nan,nan,nan
539,49.900000000000006,2.7655731886407193,14.14213562373095,-15,0.6285393610547089,0,0,0,0.008446727908198516,0,0,70,nan,nan,nan
540,50.0,2.82842712474619,14.14213562373095,-15,0.6285393610547089,0,0,0,0.008632415297754487,0,0,70,nan,nan,nan
541,50.1,2.891281060851661,14.14213562373095,-15,0.6285393610547089,0,0,0,0.008817681955567374,0,0,70,nan,nan,nan
542,50.2,2.9541349969571318,14.14213562373095,-15,0.6285393610547089,0,0,0,0.009002518852001647,0,0,70,nan,nan,nan
543,50.3,3.0169889330626027,14.14213562373095,-15,0.6285393610547089,0,0,0,0.009186916978367722,0,0,70,nan,nan,nan
544,50.400000000000006,3.0798428691680733,14.14213562373095,-15,0.6285393610547089,0,0,0,0.009370867347361084,0,0,70,nan,nan,nan
545,50.5,3.1426968052735442,14.14213562373095,-15,0.6285393610547089,0,0,0,0.009554360993500256,0,0,70,nan,nan,nan
546,50.6,3.205550741379015,14.14213562373095,-15,0.6285393610547089,0,0,0,0.009737388973563799,0,0,70,nan,nan,nan
547,50.7,3.2684046774844857,14.14213562373095,-15,0.6285393610547089,0,0,0,0.009919942367026183,0,0,70,nan,nan,nan
548,50.8,3.3312586135899567,14.14213562373095,-15,0.6285393610547089,0,0,0,0.01010201227649253,0,0,70,nan,nan,nan
549,50.900000000000006,3.3941125496954276,14.14213562373095,-15,0.6285393610547089,0,0,0,0.010283589828132362,0,0,70,nan,nan,nan
550,51.0,3.4569664858008986,14.14213562373095,-15,0.6285393610547089,0,0,0,0.010464666172111933,0,0,70,nan,nan,nan
551,51.1,3.5198204219063696,14.14213562373095,-15,0.6285393610547089,0,0,0,0.010645232483025723,0,0,70,nan,nan,nan
552,51.2,3.582674358011841,14.14213562373095,-15,0.6285393610547089,0,0,0,0.010825279960326471,0,0,70,nan,nan,nan
553,51.3,3.6455282941173115,14.14213562373095,-15,0.6285393610547089,0,0,0,0.011004799828754148,0,0,70,nan,nan,nan
554,51.400000000000006,3.7083822302227825,14.14213562373095,-15,0.6285393610547089,0,0,0,0.01118378333876363,0,0,70,nan,nan,nan
555,51.5,3.771236166328253,14.14213562373095,-15,0.6285393610547089,0,0,0,0.011362221766951135,0,0,70,nan,nan,nan
556,51.6,3.8340901024337244,14.14213562373095,-15,0.6285393610547089,0,0,0,0.011540106416479437,0,0,70,nan,nan,nan
557,51.7,3.896944038539195,14.14213562373095,-15,0.6285393610547089,0,0,0,0.011717428617501658,0,0,70,nan,nan,nan
558,51.8,3.9597979746446663,14.14213562373095,-15,0.6285393610547089,0,0,0,0.011894179727583885,0,0,70,nan,nan,nan
559,51.900000000000006,4.022651910750136,14.14213562373095,-15,0.6285393610547089,0,0,0,0.012070351132126378,0,0,70,nan,nan,nan
560,52.0,4.085505846855607,14.14213562373095,-15,0.6285393610547089,0,0,0,0.012245934244783412,0,0,70,nan,nan,nan
561,52.1,4.148359782961078,14.14213562373095,-15,0.6285393610547089,0,0,0,0.012420920507881796,0,0,70,nan,nan,nan
562,52.2,4.211213719066549,14.14213562373095,-15,0.6285393610547089,0,0,0,0.012595301392837929,0,0,70,nan,nan,nan
563,52.3,4.27406765517202,14.14213562373095,-15,0.6285393610547089,0,0,0,0.012769068400573494,0,0,70,nan,nan,nan
564,52.400000000000006,4.33692159127749,14.14213562373095,-15,0.6285393610547089,0,0,0,0.012942213061929688,0,0,70,nan,nan,nan
565,52.5,4.399775527382962,14.14213562373095,-15,0.6285393610547089,0,0,0,0.013114726938079968,0,0,70,nan,nan,nan
566,52.6,4.462629463488432,14.14213562373095,-15,0.6285393610547089,0,0,0,0.013286601620941418,0,0,70,nan,nan,nan
567,52.7,4.525483399593904,14.14213562373095,-15,0.6285393610547089,0,0,0,0.013457828733584474,0,0,70,nan,nan,nan
568,52.8,4.588337335699374,14.14213562373095,-15,0.6285393610547089,0,0,0,0.01362839993064121,0,0,70,nan,nan,nan
569,52.900000000000006,4.651191271804846,14.14213562373095,-15,0.6285393610547089,0,0,0,0.01379830689871213,0,0,70,nan,nan,nan
570,53.0,4.714045207910316,14.14213562373095,-15,0.6285393610547089,0,0,0,0.013967541356771302,0,0,70,nan,nan,nan
571,53.1,4.776899144015787,14.14213562373095,-15,0.6285393610547089,0,0,0,0.01413609505657003,0,0,70,nan,nan,nan
572,53.2,4.839753080121258,14.14213562373095,-15,0.6285393610547089,0,0,0,0.014303959783038746,0,0,70,nan,nan,nan
573,53.3,4.902607016226729,14.14213562373095,-15,0.6285393610547089,0,0,0,0.014471127354687505,0,0,70,nan,nan,nan
574,53.400000000000006,4.9654609523322,14.14213562373095,-15,0.6285393610547089,0,0,0,0.01463758962400472,0,0,70,nan,nan,nan
575,53.5,5.028314888437671,14.14213562373095,-15,0.6285393610547089,0,0,0,0.014803338477854222,0,0,70,nan,nan,nan
576,53.6,5.091168824543142,14.14213562373095,-15,0.6285393610547089,0,0,0,0.014968365837870708,0,0,70,nan,nan,nan
577,53.7,5.154022760648613,14.14213562373095,-15,0.6285393610547089,0,0,0,0.015132663660853472,0,0,70,nan,nan,nan
578,53.8,5.216876696754083,14.14213562373095,-15,0.6285393610547089,0,0,0,0.01529622393915842,0,0,70,nan,nan,nan
579,53.900000000000006,5.279730632859555,14.14213562373095,-15,0.6285393610547089,0,0,0,0.015459038701088315,0,0,70,nan,nan,nan
580,54.0,5.342584568965025,14.14213562373095,-15,0.6285393610547089,0,0,0,0.015621100011281362,0,0,70,nan,nan,nan
581,54.1,5.405438505070497,14.14213562373095,-15,0.6285393610547089,0,0,0,0.015782399971097955,0,0,70,nan,nan,nan
582,54.2,5.468292441175967,14.14213562373095,-15,0.6285393610547089,0,0,0,0.01594293071900561,0,0,70,nan,nan,nan
583,54.3,5.531146377281439,14.14213562373095,-15,0.6285393610547089,0,0,0,0.016102684430962123,0,0,70,nan,nan,nan
584,54.400000000000006,5.594000313386909,14.14213562373095,-15,0.6285393610547089,0,0,0,0.016261653320796977,0,0,70,nan,nan,nan
585,54.5,5.65685424949238,14.14213562373095,-15,0.6285393610547089,0,0,0,0.01641982964059075,0,0,70,nan,nan,nan
586,54.6,5.719708185597851,14.14213562373095,-15,0.6285393610547089,0,0,0,0.016577205681052764,0,0,70,nan,nan,nan
587,54.7,5.782562121703322,14.14213562373095,-15,0.6285393610547089,0,0,0,0.01673377377189683,0,0,70,nan,nan,nan
